cum_share_buyers,cum_share_notices
0.04138192862566439,0.0025761317845030313
0.041571753986332574,0.002587948902780568
0.04176157934700076,0.002599766021058105
0.04195140470766894,0.0026115831393356418
0.04214123006833713,0.0026234002576131783
0.04233105542900532,0.0026352173758907153
0.0425208807896735,0.0026470344941682523
0.042710706150341685,0.002658851612445789
0.04290053151100987,0.0026706687307233258
0.04309035687167806,0.0026824858490008627
0.04328018223234624,0.0026943029672783993
0.04347000759301443,0.0027061200855559363
0.043659832953682615,0.0027179372038334732
0.043849658314350795,0.00272975432211101
0.04403948367501898,0.0027415714403885467
0.04422930903568717,0.0027533885586660837
0.04441913439635535,0.0027652056769436207
0.04460895975702354,0.0027770227952211572
0.044798785117691725,0.002788839913498694
0.044988610478359906,0.002800657031776231
0.04517843583902809,0.0028124741500537677
0.04536826119969628,0.0028242912683313047
0.04555808656036447,0.0028361083866088417
0.04574791192103265,0.002847925504886378
0.045937737281700836,0.002859742623163915
0.04612756264236902,0.002871559741441452
0.0463173880030372,0.002883376859718989
0.04650721336370539,0.0028951939779965257
0.04669703872437358,0.0029070110962740627
0.04688686408504176,0.0029188282145515996
0.047076689445709946,0.002930645332829136
0.04726651480637813,0.002942462451106673
0.04745634016704632,0.00295427956938421
0.0476461655277145,0.0029660966876617467
0.04783599088838269,0.0029779138059392836
0.048025816249050876,0.0029897309242168206
0.04821564160971906,0.003001548042494357
0.048405466970387244,0.003013365160771894
0.04859529233105543,0.003025182279049431
0.04878511769172361,0.0030369993973269676
0.0489749430523918,0.0030488165156045046
0.04916476841305999,0.0030606336338820416
0.04935459377372817,0.0030724507521595786
0.049544419134396354,0.003084267870437115
0.04973424449506454,0.003096084988714652
0.04992406985573273,0.003107902106992189
0.05011389521640091,0.0031197192252697256
0.0503037205770691,0.0031315363435472626
0.050493545937737284,0.0031433534618247995
0.050683371298405465,0.003155170580102336
0.05087319665907365,0.003166987698379873
0.05106302201974184,0.00317880481665741
0.05125284738041002,0.0031906219349349466
0.05144267274107821,0.0032024390532124835
0.051632498101746395,0.0032142561714900205
0.051822323462414575,0.0032260732897675575
0.05201214882308276,0.003237890408045094
0.05220197418375095,0.003249707526322631
0.05239179954441914,0.003261524644600168
0.05258162490508732,0.0032733417628777045
0.052771450265755505,0.0032851588811552415
0.05296127562642369,0.0032969759994327785
0.05315110098709187,0.003308793117710315
0.05334092634776006,0.003320610235987852
0.05353075170842825,0.003332427354265389
0.05372057706909643,0.0033442444725429255
0.053910402429764616,0.0033560615908204625
0.0541002277904328,0.0033678787090979994
0.054290053151100984,0.0033796958273755364
0.05447987851176917,0.003391512945653073
0.05466970387243736,0.00340333006393061
0.054859529233105546,0.003415147182208147
0.055049354593773726,0.0034269643004856834
0.055239179954441914,0.0034387814187632204
0.0554290053151101,0.0034505985370407574
0.05561883067577828,0.003462415655318294
0.05580865603644647,0.003474232773595831
0.055998481397114656,0.003486049891873368
0.05618830675778284,0.0034978670101509044
0.056378132118451024,0.0035096841284284414
0.05656795747911921,0.0035215012467059784
0.0567577828397874,0.0035333183649835153
0.05694760820045558,0.003545135483261052
0.05713743356112377,0.003556952601538589
0.057327258921791954,0.003568769719816126
0.057517084282460135,0.0035805868380936624
0.05770690964312832,0.0035924039563711993
0.05789673500379651,0.0036042210746487363
0.05808656036446469,0.003616038192926273
0.05827638572513288,0.00362785531120381
0.058466211085801065,0.003639672429481347
0.058656036446469245,0.0036514895477588833
0.05884586180713743,0.0036633066660364203
0.05903568716780562,0.0036751237843139573
0.05922551252847381,0.003686940902591494
0.05941533788914199,0.003698758020869031
0.059605163249810175,0.0037105751391465678
0.05979498861047836,0.0037223922574241048
0.05998481397114654,0.0037342093757016413
0.06017463933181473,0.0037460264939791783
0.06036446469248292,0.0037578436122567152
0.0605542900531511,0.0037696607305342518
0.060744115413819286,0.0037814778488117888
0.06093394077448747,0.0037932949670893257
0.061123766135155654,0.0038051120853668623
0.06131359149582384,0.0038169292036443992
0.06150341685649203,0.003828746321921936
0.061693242217160216,0.0038405634401994728
0.061883067577828396,0.0038523805584770097
0.062072892938496584,0.0038641976767545467
0.06226271829916477,0.0038760147950320837
0.06245254365983295,0.0038878319133096202
0.06264236902050115,0.003899649031587157
0.06283219438116933,0.003911466149864694
0.0630220197418375,0.003923283268142231
0.0632118451025057,0.003935100386419767
0.06340167046317388,0.003946917504697304
0.06359149582384206,0.003958734622974841
0.06378132118451026,0.003970551741252378
0.06397114654517844,0.003982368859529915
0.06416097190584662,0.003994185977807452
0.06435079726651481,0.004006003096084989
0.06454062262718299,0.004017820214362525
0.06473044798785117,0.004029637332640062
0.06492027334851937,0.004041454450917599
0.06511009870918755,0.004053271569195136
0.06529992406985573,0.004065088687472673
0.06548974943052392,0.00407690580575021
0.0656795747911921,0.004088722924027746
0.06586940015186028,0.004100540042305283
0.06605922551252848,0.00411235716058282
0.06624905087319666,0.004124174278860357
0.06643887623386484,0.004135991397137894
0.06662870159453303,0.004147808515415431
0.06681852695520121,0.004159625633692968
0.0670083523158694,0.004171442751970504
0.06719817767653759,0.004183259870248041
0.06738800303720577,0.004195076988525578
0.06757782839787396,0.004206894106803115
0.06776765375854214,0.004218711225080652
0.06795747911921032,0.004230528343358189
0.06814730447987852,0.004242345461635725
0.0683371298405467,0.004254162579913262
0.06852695520121488,0.004265979698190799
0.06871678056188307,0.004277796816468336
0.06890660592255125,0.004289613934745873
0.06909643128321943,0.00430143105302341
0.06928625664388763,0.004313248171300947
0.06947608200455581,0.004325065289578483
0.06966590736522399,0.00433688240785602
0.06985573272589218,0.004348699526133557
0.07004555808656036,0.004360516644411094
0.07023538344722854,0.004372333762688631
0.07042520880789674,0.004384150880966168
0.07061503416856492,0.004395967999243704
0.0708048595292331,0.004407785117521241
0.0709946848899013,0.004419602235798778
0.07118451025056947,0.004431419354076315
0.07137433561123765,0.004443236472353852
0.07156416097190585,0.004455053590631389
0.07175398633257403,0.004466870708908926
0.07194381169324222,0.004478687827186462
0.0721336370539104,0.004490504945463999
0.07232346241457858,0.004502322063741536
0.07251328777524678,0.004514139182019073
0.07270311313591496,0.00452595630029661
0.07289293849658314,0.004537773418574147
0.07308276385725133,0.004549590536851683
0.07327258921791951,0.00456140765512922
0.0734624145785877,0.004573224773406757
0.07365223993925589,0.004585041891684294
0.07384206529992407,0.004596859009961831
0.07403189066059225,0.004608676128239368
0.07422171602126044,0.004620493246516905
0.07441154138192863,0.004632310364794441
0.0746013667425968,0.004644127483071978
0.074791192103265,0.004655944601349515
0.07498101746393318,0.004667761719627052
0.07517084282460136,0.004679578837904589
0.07536066818526956,0.004691395956182126
0.07555049354593774,0.004703213074459662
0.07574031890660592,0.004715030192737199
0.07593014426727411,0.004726847311014736
0.07611996962794229,0.004738664429292273
0.07630979498861047,0.00475048154756981
0.07649962034927867,0.004762298665847347
0.07668944570994685,0.004774115784124884
0.07687927107061504,0.00478593290240242
0.07706909643128322,0.004797750020679957
0.0772589217919514,0.004809567138957494
0.0774487471526196,0.004821384257235031
0.07763857251328778,0.004833201375512568
0.07782839787395596,0.004845018493790105
0.07801822323462415,0.004856835612067641
0.07820804859529233,0.004868652730345178
0.07839787395596051,0.004880469848622715
0.0785876993166287,0.004892286966900252
0.07877752467729689,0.004904104085177789
0.07896735003796507,0.004915921203455326
0.07915717539863326,0.004927738321732863
0.07934700075930144,0.004939555440010399
0.07953682611996962,0.004951372558287936
0.07972665148063782,0.004963189676565473
0.079916476841306,0.00497500679484301
0.08010630220197418,0.004986823913120547
0.08029612756264237,0.004998641031398084
0.08048595292331055,0.00501045814967562
0.08067577828397873,0.005022275267953157
0.08086560364464693,0.005034092386230694
0.08105542900531511,0.005045909504508231
0.0812452543659833,0.005057726622785768
0.08143507972665148,0.005069543741063305
0.08162490508731966,0.005081360859340841
0.08181473044798786,0.005093177977618378
0.08200455580865604,0.005104995095895915
0.08219438116932422,0.005116812214173452
0.08238420652999241,0.005128629332450989
0.08257403189066059,0.005140446450728526
0.08276385725132877,0.0051522635690060626
0.08295368261199697,0.005164080687283599
0.08314350797266515,0.005175897805561136
0.08333333333333333,0.005187714923838673
0.08352315869400152,0.00519953204211621
0.0837129840546697,0.0052113491603937466
0.08390280941533788,0.0052231662786712835
0.08409263477600608,0.00523498339694882
0.08428246013667426,0.005246800515226357
0.08447228549734244,0.005258617633503894
0.08466211085801063,0.005270434751781431
0.08485193621867881,0.0052822518700589675
0.085041761579347,0.0052940689883365045
0.08523158694001519,0.0053058861066140415
0.08542141230068337,0.005317703224891578
0.08561123766135155,0.005329520343169115
0.08580106302201974,0.0053413374614466515
0.08599088838268792,0.0053531545797241885
0.08618071374335612,0.0053649716980017255
0.0863705391040243,0.0053767888162792625
0.08656036446469248,0.005388605934556799
0.08675018982536067,0.0054004230528343355
0.08694001518602885,0.0054122401711118725
0.08712984054669703,0.0054240572893894095
0.08731966590736523,0.0054358744076669465
0.08750949126803341,0.0054476915259444834
0.08769931662870159,0.00545950864422202
0.08788914198936978,0.0054713257624995565
0.08807896735003796,0.0054831428807770935
0.08826879271070615,0.0054949599990546305
0.08845861807137434,0.0055067771173321674
0.08864844343204252,0.005518594235609704
0.0888382687927107,0.005530411353887241
0.0890280941533789,0.0055422284721647775
0.08921791951404708,0.0055540455904423145
0.08940774487471526,0.0055658627087198514
0.08959757023538345,0.005577679826997388
0.08978739559605163,0.005589496945274925
0.08997722095671981,0.005601314063552462
0.090167046317388,0.005613131181829999
0.09035687167805619,0.0056249483001075355
0.09054669703872438,0.005636765418385072
0.09073652239939256,0.005648582536662609
0.09092634776006074,0.005660399654940146
0.09111617312072894,0.005672216773217683
0.09130599848139712,0.00568403389149522
0.0914958238420653,0.005695851009772756
0.09168564920273349,0.005707668128050293
0.09187547456340167,0.00571948524632783
0.09206529992406985,0.005731302364605367
0.09225512528473805,0.005743119482882904
0.09244495064540623,0.005754936601160441
0.0926347760060744,0.005766753719437978
0.0928246013667426,0.005778570837715514
0.09301442672741078,0.005790387955993051
0.09320425208807896,0.005802205074270588
0.09339407744874716,0.005814022192548125
0.09358390280941534,0.005825839310825662
0.09377372817008352,0.005837656429103199
0.09396355353075171,0.005849473547380735
0.09415337889141989,0.005861290665658272
0.09434320425208807,0.005873107783935809
0.09453302961275627,0.005884924902213346
0.09472285497342445,0.005896742020490883
0.09491268033409264,0.00590855913876842
0.09510250569476082,0.005920376257045957
0.095292331055429,0.005932193375323493
0.0954821564160972,0.00594401049360103
0.09567198177676538,0.005955827611878567
0.09586180713743356,0.005967644730156104
0.09605163249810175,0.005979461848433641
0.09624145785876993,0.005991278966711178
0.09643128321943811,0.006003096084988714
0.09662110858010631,0.006014913203266251
0.09681093394077449,0.006026730321543788
0.09700075930144267,0.006038547439821325
0.09719058466211086,0.006050364558098862
0.09738041002277904,0.006062181676376399
0.09757023538344722,0.006073998794653935
0.09776006074411542,0.006085815912931472
0.0979498861047836,0.006097633031209009
0.09813971146545178,0.006109450149486546
0.09832953682611997,0.006121267267764083
0.09851936218678815,0.00613308438604162
0.09870918754745633,0.006144901504319157
0.09889901290812453,0.006156718622596693
0.09908883826879271,0.00616853574087423
0.09927866362946089,0.006180352859151767
0.09946848899012908,0.006192169977429304
0.09965831435079726,0.006203987095706841
0.09984813971146546,0.006215804213984378
0.10003796507213364,0.006227621332261914
0.10022779043280182,0.006239438450539451
0.10041761579347001,0.006251255568816988
0.1006074411541382,0.006263072687094525
0.10079726651480637,0.006274889805372062
0.10098709187547457,0.006286706923649599
0.10117691723614275,0.006298524041927136
0.10136674259681093,0.006310341160204672
0.10155656795747912,0.006322158278482209
0.1017463933181473,0.006333975396759746
0.10193621867881549,0.006345792515037283
0.10212604403948368,0.00635760963331482
0.10231586940015186,0.006369426751592357
0.10250569476082004,0.006381243869869893
0.10269552012148823,0.00639306098814743
0.10288534548215642,0.006404878106424967
0.1030751708428246,0.006416695224702504
0.10326499620349279,0.006428512342980041
0.10345482156416097,0.006440329461257578
0.10364464692482915,0.006452146579535115
0.10383447228549735,0.006463963697812651
0.10402429764616553,0.006475780816090188
0.10421412300683372,0.006487597934367725
0.1044039483675019,0.006499415052645262
0.10459377372817008,0.006511232170922799
0.10478359908883828,0.006523049289200336
0.10497342444950646,0.006534866407477872
0.10516324981017464,0.006546683525755409
0.10535307517084283,0.006558500644032946
0.10554290053151101,0.006570317762310483
0.10573272589217919,0.00658213488058802
0.10592255125284739,0.006593951998865557
0.10611237661351557,0.006605769117143094
0.10630220197418375,0.00661758623542063
0.10649202733485194,0.006629403353698167
0.10668185269552012,0.006641220471975704
0.1068716780561883,0.006653037590253241
0.1070615034168565,0.006664854708530778
0.10725132877752468,0.006676671826808315
0.10744115413819286,0.006688488945085851
0.10763097949886105,0.006700306063363388
0.10782080485952923,0.006712123181640925
0.10801063022019741,0.006723940299918462
0.1082004555808656,0.006735757418195999
0.10839028094153379,0.006747574536473536
0.10858010630220197,0.006759391654751073
0.10876993166287016,0.006771208773028609
0.10895975702353834,0.006783025891306146
0.10914958238420654,0.006794843009583683
0.10933940774487472,0.00680666012786122
0.1095292331055429,0.006818477246138757
0.10971905846621109,0.006830294364416294
0.10990888382687927,0.00684211148269383
0.11009870918754745,0.006853928600971367
0.11028853454821565,0.006865745719248904
0.11047835990888383,0.006877562837526441
0.11066818526955201,0.006889379955803978
0.1108580106302202,0.006901197074081515
0.11104783599088838,0.006913014192359052
0.11123766135155656,0.006924831310636588
0.11142748671222476,0.006936648428914125
0.11161731207289294,0.006948465547191662
0.11180713743356112,0.006960282665469199
0.11199696279422931,0.006972099783746736
0.1121867881548975,0.006983916902024273
0.11237661351556567,0.006995734020301809
0.11256643887623387,0.007007551138579346
0.11275626423690205,0.007019368256856883
0.11294608959757023,0.00703118537513442
0.11313591495823842,0.007043002493411957
0.1133257403189066,0.007054819611689494
0.1135155656795748,0.007066636729967031
0.11370539104024298,0.007078453848244567
0.11389521640091116,0.007090270966522104
0.11408504176157935,0.007102088084799641
0.11427486712224753,0.007113905203077178
0.11446469248291571,0.007125722321354715
0.11465451784358391,0.007137539439632252
0.11484434320425209,0.007149356557909788
0.11503416856492027,0.007161173676187325
0.11522399392558846,0.007172990794464862
0.11541381928625664,0.007184807912742399
0.11560364464692482,0.007196625031019936
0.11579347000759302,0.007208442149297473
0.1159832953682612,0.007220259267575009
0.11617312072892938,0.007232076385852546
0.11636294608959757,0.007243893504130083
0.11655277145026575,0.00725571062240762
0.11674259681093394,0.007267527740685157
0.11693242217160213,0.007279344858962694
0.11712224753227031,0.007291161977240231
0.11731207289293849,0.007302979095517767
0.11750189825360668,0.007314796213795304
0.11769172361427487,0.007326613332072841
0.11788154897494305,0.007338430450350378
0.11807137433561124,0.007350247568627915
0.11826119969627942,0.0073620646869054516
0.11845102505694761,0.007373881805182988
0.1186408504176158,0.007385698923460525
0.11883067577828398,0.007397516041738062
0.11902050113895217,0.007409333160015599
0.11921032649962035,0.0074211502782931356
0.11940015186028853,0.0074329673965706725
0.11958997722095673,0.0074447845148482095
0.1197798025816249,0.007456601633125746
0.11996962794229309,0.007468418751403283
0.12015945330296128,0.0074802358696808196
0.12034927866362946,0.0074920529879583565
0.12053910402429764,0.0075038701062358935
0.12072892938496584,0.0075156872245134305
0.12091875474563402,0.007527504342790967
0.1211085801063022,0.0075393214610685036
0.12129840546697039,0.0075511385793460405
0.12148823082763857,0.0075629556976235775
0.12167805618830675,0.0075747728159011145
0.12186788154897495,0.0075865899341786515
0.12205770690964313,0.007598407052456188
0.12224753227031131,0.0076102241707337245
0.1224373576309795,0.0076220412890112615
0.12262718299164768,0.0076338584072887985
0.12281700835231588,0.0076456755255663355
0.12300683371298406,0.007657492643843872
0.12319665907365224,0.007669309762121409
0.12338648443432043,0.0076811268803989455
0.12357630979498861,0.0076929439986764825
0.12376613515565679,0.0077047611169540195
0.12395596051632499,0.0077165782352315564
0.12414578587699317,0.007728395353509093
0.12433561123766135,0.00774021247178663
0.12452543659832954,0.007752029590064167
0.12471526195899772,0.0077638467083417035
0.1249050873196659,0.0077756638266192404
0.1250949126803341,0.007787480944896777
0.1252847380410023,0.007799298063174314
0.12547456340167046,0.007811115181451851
0.12566438876233865,0.007822932299729388
0.12585421412300685,0.007834749418006924
0.126044039483675,0.007846566536284462
0.1262338648443432,0.007858383654561998
0.1264236902050114,0.007870200772839534
0.12661351556567957,0.007882017891117072
0.12680334092634776,0.007893835009394608
0.12699316628701596,0.007905652127672146
0.12718299164768412,0.007917469245949682
0.12737281700835232,0.00792928636422722
0.1275626423690205,0.007941103482504756
0.12775246772968868,0.007952920600782292
0.12794229309035687,0.00796473771905983
0.12813211845102507,0.007976554837337366
0.12832194381169323,0.007988371955614904
0.12851176917236143,0.00800018907389244
0.12870159453302962,0.008012006192169978
0.1288914198936978,0.008023823310447514
0.12908124525436598,0.00803564042872505
0.12927107061503418,0.008047457547002588
0.12946089597570234,0.008059274665280124
0.12965072133637054,0.008071091783557662
0.12984054669703873,0.008082908901835198
0.1300303720577069,0.008094726020112736
0.1302201974183751,0.008106543138390272
0.1304100227790433,0.008118360256667808
0.13059984813971146,0.008130177374945346
0.13078967350037965,0.008141994493222882
0.13097949886104784,0.00815381161150042
0.131169324221716,0.008165628729777956
0.1313591495823842,0.008177445848055492
0.1315489749430524,0.00818926296633303
0.13173880030372057,0.008201080084610566
0.13192862566438876,0.008212897202888104
0.13211845102505695,0.00822471432116564
0.13230827638572512,0.008236531439443178
0.13249810174639332,0.008248348557720714
0.1326879271070615,0.00826016567599825
0.13287775246772968,0.008271982794275788
0.13306757782839787,0.008283799912553324
0.13325740318906606,0.008295617030830862
0.13344722854973423,0.008307434149108398
0.13363705391040243,0.008319251267385936
0.13382687927107062,0.008331068385663472
0.1340167046317388,0.008342885503941008
0.13420652999240698,0.008354702622218546
0.13439635535307518,0.008366519740496082
0.13458618071374337,0.00837833685877362
0.13477600607441154,0.008390153977051156
0.13496583143507973,0.008401971095328694
0.13515565679574792,0.00841378821360623
0.1353454821564161,0.008425605331883766
0.13553530751708429,0.008437422450161304
0.13572513287775248,0.00844923956843884
0.13591495823842065,0.008461056686716378
0.13610478359908884,0.008472873804993914
0.13629460895975704,0.00848469092327145
0.1364844343204252,0.008496508041548988
0.1366742596810934,0.008508325159826524
0.1368640850417616,0.008520142278104062
0.13705391040242976,0.008531959396381598
0.13724373576309795,0.008543776514659136
0.13743356112376615,0.008555593632936672
0.1376233864844343,0.008567410751214208
0.1378132118451025,0.008579227869491746
0.1380030372057707,0.008591044987769282
0.13819286256643887,0.00860286210604682
0.13838268792710706,0.008614679224324356
0.13857251328777526,0.008626496342601894
0.13876233864844342,0.00863831346087943
0.13895216400911162,0.008650130579156966
0.1391419893697798,0.008661947697434504
0.13933181473044798,0.00867376481571204
0.13952164009111617,0.008685581933989578
0.13971146545178437,0.008697399052267114
0.13990129081245253,0.008709216170544652
0.14009111617312073,0.008721033288822188
0.14028094153378892,0.008732850407099724
0.1404707668944571,0.008744667525377262
0.14066059225512528,0.008756484643654798
0.14085041761579348,0.008768301761932336
0.14104024297646164,0.008780118880209872
0.14123006833712984,0.008791935998487408
0.14141989369779803,0.008803753116764946
0.1416097190584662,0.008815570235042482
0.1417995444191344,0.00882738735332002
0.1419893697798026,0.008839204471597556
0.14217919514047075,0.008851021589875094
0.14236902050113895,0.00886283870815263
0.14255884586180714,0.008874655826430166
0.1427486712224753,0.008886472944707704
0.1429384965831435,0.00889829006298524
0.1431283219438117,0.008910107181262778
0.14331814730447986,0.008921924299540314
0.14350797266514806,0.008933741417817852
0.14369779802581625,0.008945558536095388
0.14388762338648445,0.008957375654372924
0.14407744874715261,0.008969192772650462
