profile_row_id,domain_source,profile_buyer_name_raw,profile_buyer_name_normalized,url_raw,domain_normalized,registered_domain,subdomain,url_valid,is_email,has_multiple_values,normalization_status,normalization_warning,date_dernier_avis,dernier_site_en_date
18160,profile,SYSEM,sysem,www.sysem.marches.com,sysem.marches.com,marches.com,sysem,True,False,False,OK_WITH_WARNING,missing_protocol,2015-05-12,False
18161,profile,SYSTEPUR,systepur,www.paysviennois.marcoweb.fr,paysviennois.marcoweb.fr,marcoweb.fr,paysviennois,True,False,False,OK_WITH_WARNING,missing_protocol,2017-07-07,True
18162,profile,SYSTRA au nom & pour le compte du STIF,systra au nom pour le compte du stif,www.synapse-entreprises.com,synapse-entreprises.com,synapse-entreprises.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-01-28,True
18163,profile,SYSTRA au nom & pour le compte du STIF,systra au nom pour le compte du stif,wwx.synapse-entreprises.com,wwx.synapse-entreprises.com,synapse-entreprises.com,wwx,True,False,False,OK_WITH_WARNING,missing_protocol,2018-05-04,False
18164,profile,SYTEPOL,sytepol,www.achats-limousin.com,achats-limousin.com,achats-limousin.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2016-03-07,True
18165,profile,SYTEPOL,sytepol,ww.achats-limousin.com,ww.achats-limousin.com,achats-limousin.com,ww,True,False,False,OK_WITH_WARNING,missing_protocol,2015-07-17,False
18166,profile,SYTOM région de Chateauroux,sytom region de chateauroux,www.klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-04-17,True
18167,profile,SYTOM région de Chateauroux,sytom region de chateauroux,klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-07-09,False
18168,profile,SYTRAD,sytrad,www.sytrad.fr,sytrad.fr,sytrad.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-11-07,True
18169,profile,SYTRAD,sytrad,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-04-05,False
18170,profile,SYTRADEM,sytradem,marchesonline.achatpublic.com,marchesonline.achatpublic.com,achatpublic.com,marchesonline,True,False,False,OK_WITH_WARNING,missing_protocol,2020-06-28,True
18171,profile,SYTRAIVAL,sytraival,www.klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-10-23,True
18172,profile,SYTRAL,sytral,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-11-09,True
18173,profile,SYTRAL,sytral,marchespublics.sytral.fr,marchespublics.sytral.fr,sytral.fr,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol,2018-07-02,False
18174,profile,SYTRAL,sytral,www.sytral.fr,sytral.fr,sytral.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2015-12-08,False
18175,profile,SYTRAL,sytral,marches-publics.sis-marches.com,marches-publics.sis-marches.com,sis-marches.com,marches-publics,True,False,False,OK_WITH_WARNING,missing_protocol,2015-05-05,False
18176,profile,SYTTEAU,sytteau,www.boamp.fr,boamp.fr,boamp.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2016-01-18,True
18177,profile,SYTTOM,syttom,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2015-07-20,True
18178,profile,SYTTOM 19,syttom 19,www.marche-securises.fr,marche-securises.fr,marche-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-07-20,True
18179,profile,SYTTOM 19,syttom 19,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-04-14,False
18180,profile,SYTTOM 19,syttom 19,marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2015-06-10,False
18181,profile,SYVADE de Guadeloupe,syvade de guadeloupe,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-02-16,True
18182,profile,SYVADE de Guadeloupe,syvade de guadeloupe,www.www.marches-securises.fr,www.marches-securises.fr,marches-securises.fr,www,True,False,False,OK_WITH_WARNING,missing_protocol,2017-04-27,False
18183,profile,SYVADE de Guadeloupe,syvade de guadeloupe,marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2015-06-08,False
18184,profile,SYVADEC,syvadec,www.klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-11-24,True
18185,profile,SYVADEC,syvadec,www.syvadec.fr,syvadec.fr,syvadec.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-03-14,False
18186,profile,SYVALOM,syvalom,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2015-12-17,True
18187,profile,SYVEDAC,syvedac,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-12-02,True
18188,profile,Sacogiva,sacogiva,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2015-12-24,True
18189,profile,Sailly sur la Lys,sailly sur la lys,klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-11-05,True
18190,profile,Sailly sur la Lys,sailly sur la lys,www.klekoon.com,klekoon.com,klekoon.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2016-02-15,False
18191,profile,Saint ALBAN,saint alban,saint-alban31.e-marchespublics.com,saint-alban31.e-marchespublics.com,e-marchespublics.com,saint-alban31,True,False,False,OK_WITH_WARNING,missing_protocol,2018-11-07,True
18192,profile,Saint Barthélemy d'Anjou,saint barthelemy d anjou,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-07-23,True
18193,profile,Saint Barthélemy d'Anjou,saint barthelemy d anjou,www.alm.marches-securises.fr,alm.marches-securises.fr,marches-securises.fr,alm,True,False,False,OK_WITH_WARNING,missing_protocol,2019-07-19,False
18194,profile,Saint Etienne Métropole,saint etienne metropole,www.saint-etienne-metropole.fr,saint-etienne-metropole.fr,saint-etienne-metropole.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-11-20,True
18195,profile,Saint Etienne Métropole,saint etienne metropole,www.agglo-st-etienne.fr,agglo-st-etienne.fr,agglo-st-etienne.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2016-01-07,False
18196,profile,Saint Junien Habitat Office Public,saint junien habitat office public,www.saint-junien-habitat.fr,saint-junien-habitat.fr,saint-junien-habitat.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2016-08-29,True
18197,profile,Saint Junien Habitat Office Public,saint junien habitat office public,saint-junien-habitat.e-marchespublics.com,saint-junien-habitat.e-marchespublics.com,e-marchespublics.com,saint-junien-habitat,True,False,False,OK_WITH_WARNING,missing_protocol,2016-01-08,False
18198,profile,Saint Just en Chaussée,saint just en chaussee,www.adto.fr,adto.fr,adto.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-06-08,True
18199,profile,Saint Philbert de Bouaine,saint philbert de bouaine,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-09-27,True
18200,profile,Saint-Brieuc Agglomération,saint-brieuc agglomeration,megalisbretagne.org,megalisbretagne.org,megalisbretagne.org,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-02-12,True
18201,profile,Saint-Brieuc Agglomération,saint-brieuc agglomeration,www.megalisbretagne.org,megalisbretagne.org,megalisbretagne.org,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-10-11,False
18202,profile,Saint-Brieuc Agglomération,saint-brieuc agglomeration,www.marches.e-megalisbretagne.org,marches.e-megalisbretagne.org,e-megalisbretagne.org,marches,True,False,False,OK_WITH_WARNING,missing_protocol,2019-07-18,False
18203,profile,Saint-Brieuc Agglomération,saint-brieuc agglomeration,marches.e-megalisbretagne.org,marches.e-megalisbretagne.org,e-megalisbretagne.org,marches,True,False,False,OK_WITH_WARNING,missing_protocol,2019-07-12,False
18204,profile,Saint-Brieuc Agglomération,saint-brieuc agglomeration,marches.megalisbretagne.org,marches.megalisbretagne.org,megalisbretagne.org,marches,True,False,False,OK_WITH_WARNING,missing_protocol,2019-04-26,False
18205,profile,Saint-Brieuc Agglomération,saint-brieuc agglomeration,marche.emegalisbretagne.org,marche.emegalisbretagne.org,emegalisbretagne.org,marche,True,False,False,OK_WITH_WARNING,missing_protocol,2017-06-30,False
18206,profile,Saint-Lambert-Des-Bois,saint-lambert-des-bois,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-05-16,True
18207,profile,Saint-Louis Habitat (OPH Saint Louis),saint-louis habitat oph saint louis,www.e-marchespublics.com,e-marchespublics.com,e-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-06-30,True
18208,profile,Saint-Malo Agglomération,saint-malo agglomeration,marches.megalis.bretagne.bzh,marches.megalis.bretagne.bzh,bretagne.bzh,marches.megalis,True,False,False,OK_WITH_WARNING,missing_protocol,2020-12-17,True
18209,profile,Saint-Malo Agglomération,saint-malo agglomeration,marches.e-megalisbretagne.org,marches.e-megalisbretagne.org,e-megalisbretagne.org,marches,True,False,False,OK_WITH_WARNING,missing_protocol,2020-07-30,False
18210,profile,Saint-Malo Agglomération,saint-malo agglomeration,marches.megalisbretagne.org,marches.megalisbretagne.org,megalisbretagne.org,marches,True,False,False,OK_WITH_WARNING,missing_protocol,2019-09-13,False
18211,profile,Saint-Malo Agglomération,saint-malo agglomeration,www.megalisbretagne.org,megalisbretagne.org,megalisbretagne.org,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-03-06,False
18212,profile,Samusocial de Paris,samusocial de paris,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-10-14,True
18213,profile,Samusocial de Paris,samusocial de paris,www.samusocial.paris,samusocial.paris,samusocial.paris,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-02-28,False
18214,profile,Samusocial de Paris,samusocial de paris,samusocial.paris,samusocial.paris,samusocial.paris,,True,False,False,OK_WITH_WARNING,missing_protocol,2016-01-27,False
18215,profile,Santé publique France,sante publique france,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-12-13,True
18216,profile,Sarreguemines Confluences Habitat,sarreguemines confluences habitat,oph-sarreguemines.e-marchespublics.com,oph-sarreguemines.e-marchespublics.com,e-marchespublics.com,oph-sarreguemines,True,False,False,OK_WITH_WARNING,missing_protocol,2020-10-28,True
18217,profile,Sarthe Habitat,sarthe habitat,www.sarthe-habitat-marches.com,sarthe-habitat-marches.com,sarthe-habitat-marches.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-01-20,True
18218,profile,Sarthe Habitat,sarthe habitat,www.sarthe-habitat.fr,sarthe-habitat.fr,sarthe-habitat.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2015-07-30,False
18219,profile,Satolas-et-Bonce représentée par SARA,satolas-et-bonce representee par sara,www.marchespublicsaffiches.com,marchespublicsaffiches.com,marchespublicsaffiches.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2015-04-21,True
18220,profile,Saumur Agglopropreté,saumur aggloproprete,agglopropre49.e-marchespublics.com,agglopropre49.e-marchespublics.com,e-marchespublics.com,agglopropre49,True,False,False,OK_WITH_WARNING,missing_protocol,2019-11-14,True
18221,profile,Saumur Loire Habitat,saumur loire habitat,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-12-13,True
18222,profile,Savoie Déchets,savoie dechets,savoie-dechets.marches-publics.info,savoie-dechets.marches-publics.info,marches-publics.info,savoie-dechets,True,False,False,OK_WITH_WARNING,missing_protocol,2019-11-27,True
18223,profile,Savoie Déchets,savoie dechets,marchespublics.chambery-bauges-metropole.fr,marchespublics.chambery-bauges-metropole.fr,chambery-bauges-metropole.fr,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol,2018-05-31,False
18224,profile,Savoie Déchets,savoie dechets,marchespublics.chamberybaugesmetropole.fr,marchespublics.chamberybaugesmetropole.fr,chamberybaugesmetropole.fr,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol,2017-10-05,False
18225,profile,Savoie Déchets,savoie dechets,marchespublics.chambery-metropole.fr,marchespublics.chambery-metropole.fr,chambery-metropole.fr,marchespublics,True,False,False,OK_WITH_WARNING,missing_protocol,2017-07-28,False
18226,profile,Savoie Déchets,savoie dechets,messagerie.chambery-metropole.fr,messagerie.chambery-metropole.fr,chambery-metropole.fr,messagerie,True,False,False,OK_WITH_WARNING,missing_protocol,2015-09-23,False
18227,profile,Sbepec,sbepec,sbepec.e-marchespublics.com,sbepec.e-marchespublics.com,e-marchespublics.com,sbepec,True,False,False,OK_WITH_WARNING,missing_protocol,2015-06-01,True
18228,profile,Sceaux Bourg-la-Reine Habitat,sceaux bourg-la-reine habitat,marchespublics-sceaux-bourglareine-habitat.omnikles.com,marchespublics-sceaux-bourglareine-habitat.omnikles.com,omnikles.com,marchespublics-sceaux-bourglareine-habitat,True,False,False,OK_WITH_WARNING,missing_protocol,2018-10-11,True
18229,profile,Scergis,scergis,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-06-12,True
18230,profile,Sces Commun Cité Scolaire de Kerichen,sces commun cite scolaire de kerichen,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-07-09,True
18231,profile,Science Animation Midi-Pyrénées,science animation midi-pyrenees,www.synapse-entreprises.com,synapse-entreprises.com,synapse-entreprises.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2015-11-06,True
18232,profile,SdC maison de l'agriculture,sdc maison de l agriculture,www.e-marchespublics.com,e-marchespublics.com,e-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-06-14,True
18233,profile,Sde Hp,sde hp,SDE65.e-marchespublics.com,sde65.e-marchespublics.com,e-marchespublics.com,sde65,True,False,False,OK_WITH_WARNING,missing_protocol,2019-10-27,True
18234,profile,Sde Hp,sde hp,www.sde-65.com,sde-65.com,sde-65.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-08-07,False
18235,profile,Sde Hp,sde hp,www.SDE65.e-marchespublics.com,sde65.e-marchespublics.com,e-marchespublics.com,sde65,True,False,False,OK_WITH_WARNING,missing_protocol,2017-06-22,False
18236,profile,Sde Hp,sde hp,www.e-marchespublics.com,e-marchespublics.com,e-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2015-09-08,False
18237,profile,Sdis 05,sdis 05,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-03-17,True
18238,profile,Sdis 87,sdis 87,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-11-18,True
18239,profile,Sdis de la Corse du sud,sdis de la corse du sud,sdis2a.marcoweb.fr,sdis2a.marcoweb.fr,marcoweb.fr,sdis2a,True,False,False,OK_WITH_WARNING,missing_protocol,2017-01-24,True
18240,profile,Sdis de la Mayenne,sdis de la mayenne,sdis53.e-marchespublics.com,sdis53.e-marchespublics.com,e-marchespublics.com,sdis53,True,False,False,OK_WITH_WARNING,missing_protocol,2018-12-01,True
18241,profile,Seau,seau,auvergnerhonealpes.achatpublic.com,auvergnerhonealpes.achatpublic.com,achatpublic.com,auvergnerhonealpes,True,False,False,OK_WITH_WARNING,missing_protocol,2020-08-01,True
18242,profile,Seau,seau,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-06-12,False
18243,profile,Section Technique de l'armée de terre,section technique de l armee de terre,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2015-10-30,True
18244,profile,Section Technique de l'armée de terre,section technique de l armee de terre,www.marchés-publics.gouv.fr,marchés-publics.gouv.fr,,,False,False,False,MALFORMED,missing_protocol;invalid_domain,2015-06-23,False
18245,profile,Seine Ouest Aménagement,seine ouest amenagement,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-06-24,True
18246,profile,Seine et Vexin Cté d'Agglomération,seine et vexin cte d agglomeration,seine-et-vexin.e-marchespublics.com,seine-et-vexin.e-marchespublics.com,e-marchespublics.com,seine-et-vexin,True,False,False,OK_WITH_WARNING,missing_protocol,2015-09-18,True
18247,profile,Seine-Maritime Numerique,seine-maritime numerique,www.mpe76.fr,mpe76.fr,mpe76.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-09-29,True
18248,profile,Semaeb,semaeb,www.megalisbretagne.org,megalisbretagne.org,megalisbretagne.org,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-08-27,True
18249,profile,Semaeb,semaeb,www.e-megalisbretagne.org,e-megalisbretagne.org,e-megalisbretagne.org,,True,False,False,OK_WITH_WARNING,missing_protocol,2016-01-11,False
18250,profile,Semaest,semaest,marches.maximilien.fr,marches.maximilien.fr,maximilien.fr,marches,True,False,False,OK_WITH_WARNING,missing_protocol,2017-01-10,True
18251,profile,Semateg,semateg,achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2016-02-23,True
18252,profile,Sembreizh,sembreizh,www.megalisbretagne.org,megalisbretagne.org,megalisbretagne.org,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-12-06,True
18253,profile,Sembreizh,sembreizh,marches.megalisbretagne.org,marches.megalisbretagne.org,megalisbretagne.org,marches,True,False,False,OK_WITH_WARNING,missing_protocol,2019-06-28,False
18254,profile,Sembreizh société,sembreizh societe,megalisbretagne.org,megalisbretagne.org,megalisbretagne.org,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-11-21,True
18255,profile,Semdas,semdas,semdas.achatpublic.com,semdas.achatpublic.com,achatpublic.com,semdas,True,False,False,OK_WITH_WARNING,missing_protocol,2020-10-20,True
18256,profile,Semdas,semdas,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-10-12,False
18257,profile,Semepa,semepa,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2016-06-30,True
18258,profile,Semipfa,semipfa,semipfa.e-marchespublics.com,semipfa.e-marchespublics.com,e-marchespublics.com,semipfa,True,False,False,OK_WITH_WARNING,missing_protocol,2020-01-16,True
18259,profile,Semise,semise,marchesonline.achatpublic.com,marchesonline.achatpublic.com,achatpublic.com,marchesonline,True,False,False,OK_WITH_WARNING,missing_protocol,2020-01-12,True
18260,profile,Semmassy,semmassy,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2015-08-06,True
18261,profile,Sempariseine,sempariseine,marches.maximilien.fr,marches.maximilien.fr,maximilien.fr,marches,True,False,False,OK_WITH_WARNING,missing_protocol,2019-10-30,True
18262,profile,Sempariseine,sempariseine,m13.paris.fr,m13.paris.fr,paris.fr,m13,True,False,False,OK_WITH_WARNING,missing_protocol,2017-03-14,False
18263,profile,Sempariseine,sempariseine,www.marchesonline.com,marchesonline.com,marchesonline.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-03-01,False
18264,profile,Sempariseine,sempariseine,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-02-16,False
18265,profile,Semsamar (971),semsamar 971,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-12-18,True
18266,profile,Semsamar (971),semsamar 971,www.semsamar.fr,semsamar.fr,semsamar.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-03-09,False
18267,profile,Semsamar (971),semsamar 971,marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-01-12,False
18268,profile,Semtcar,semtcar,www.marches-publics.info,marches-publics.info,marches-publics.info,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-06-30,True
18269,profile,Semtcar,semtcar,semtcar.marcoweb.fr,semtcar.marcoweb.fr,marcoweb.fr,semtcar,True,False,False,OK_WITH_WARNING,missing_protocol,2018-09-20,False
18270,profile,Semtcar,semtcar,agysoft.marches-publics.info,agysoft.marches-publics.info,marches-publics.info,agysoft,True,False,False,OK_WITH_WARNING,missing_protocol,2017-11-30,False
18271,profile,Semtcar,semtcar,www.semtcar.marcoweb.fr,semtcar.marcoweb.fr,marcoweb.fr,semtcar,True,False,False,OK_WITH_WARNING,missing_protocol,2017-07-15,False
18272,profile,Service Administratif Régional,service administratif regional,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2016-02-04,True
18273,profile,Service Central des Blanchisseries,service central des blanchisseries,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-01-16,True
18274,profile,Service Central des Blanchisseries,service central des blanchisseries,www.achats-hopitaux.com,achats-hopitaux.com,achats-hopitaux.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-03-09,False
18275,profile,Service Incendie et Secours du Cantal,service incendie et secours du cantal,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-12-24,True
18276,profile,Service Interarmée des Munitions,service interarmee des munitions,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-01-06,True
18277,profile,Service Navigation Aérienne Centre-Est,service navigation aerienne centre-est,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-09-19,True
18278,profile,Service Technique de l'Aviation Civile,service technique de l aviation civile,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-12-12,True
18279,profile,Service d'Information du Gouvernement,service d information du gouvernement,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-06-25,True
18280,profile,Service de l'Aviation 975,service de l aviation 975,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-07-09,True
18281,profile,Service de l'eau,service de l eau,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2015-08-28,True
18282,profile,Service de l'eau et assainissement,service de l eau et assainissement,www.gardanne.marco-web.fr,gardanne.marco-web.fr,marco-web.fr,gardanne,True,False,False,OK_WITH_WARNING,missing_protocol,2016-04-21,True
18283,profile,Service des Eaux,service des eaux,www.tignelec.com,tignelec.com,tignelec.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-05-15,True
18284,profile,Service des achats de l'Etat,service des achats de l etat,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-07-15,True
18285,profile,Service départemental d'incendie et de,service departemental d incendie et de,www.ternum-bfc.fr,ternum-bfc.fr,ternum-bfc.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-10-30,True
18286,profile,Service départemental d'incendie et de,service departemental d incendie et de,Ternum-bfc.fr,ternum-bfc.fr,ternum-bfc.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-12-26,False
18287,profile,Service départemental d'incendie et de,service departemental d incendie et de,www.territoires-numeriques-bfc.fr,territoires-numeriques-bfc.fr,territoires-numeriques-bfc.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-12-25,False
18288,profile,Service départemental d'incendie et de,service departemental d incendie et de,Marches.e-bourgogne.fr,marches.e-bourgogne.fr,e-bourgogne.fr,marches,True,False,False,OK_WITH_WARNING,missing_protocol,2019-06-21,False
18289,profile,Services Inter-établissements Creusois,services inter-etablissements creusois,www.achat-hopital.com,achat-hopital.com,achat-hopital.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-12-29,True
18290,profile,Services Inter-établissements Creusois,services inter-etablissements creusois,achat-hopital.com,achat-hopital.com,achat-hopital.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2016-02-02,False
18291,profile,Services Techniques,services techniques,www.autrans.fr,autrans.fr,autrans.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2016-11-30,True
18292,profile,Services de l'Etat en Vaucluse,services de l etat en vaucluse,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-06-19,True
18293,profile,Services du Premier Ministre - SGMAP,services du premier ministre - sgmap,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2016-05-02,True
18294,profile,Services du Premier ministre - SGMAP,services du premier ministre - sgmap,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-08-31,True
18295,profile,Sgap Est,sgap est,www.marches-publics.gouv.fr,marches-publics.gouv.fr,marches-publics.gouv.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2015-08-10,True
18296,profile,Sia de Marne la Vallée,sia de marne la vallee,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2020-03-14,True
18297,profile,Sia habitat,sia habitat,www.sia-habitat.e-marchespublics.com,sia-habitat.e-marchespublics.com,e-marchespublics.com,sia-habitat,True,False,False,OK_WITH_WARNING,missing_protocol,2015-11-16,True
18298,profile,Siad,siad,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-11-13,True
18299,profile,Siaep Outines,siaep outines,www.omnisconseil.fr,omnisconseil.fr,omnisconseil.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2018-07-03,True
18300,profile,Siaep de Mauvezin,siaep de mauvezin,marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-08-03,True
18301,profile,Siaep de Mauvezin,siaep de mauvezin,www.marches-securises.fr,marches-securises.fr,marches-securises.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2015-07-20,False
18302,profile,Siaep de la manoise,siaep de la manoise,www.boamp.fr,boamp.fr,boamp.fr,,True,False,False,OK_WITH_WARNING,missing_protocol,2015-04-21,True
18303,profile,Siaepa de Blangy-Bouttencourt,siaepa de blangy-bouttencourt,www.e-marchespulics.com,e-marchespulics.com,e-marchespulics.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2017-01-23,True
18304,profile,Siaepa du Crevon,siaepa du crevon,www.achatpublic.com,achatpublic.com,achatpublic.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2015-09-24,True
18305,profile,Sictom de Chenerailles,sictom de chenerailles,www.e-marchespublics.com,e-marchespublics.com,e-marchespublics.com,,True,False,False,OK_WITH_WARNING,missing_protocol,2019-10-28,True
